f^N,bterm,kterm,t2,t3,t4,t6,t7,t8,t11,t12,t14,t15,t16,t17,t18,t19
5,4G2,4G2,-0.075302,0.243975,-0.07578,-0.158299,0.525017,0.0,1.32165,-0.076393,-0.3253,0.10104,0.140117,0.260883,-0.056047,0.05052
5,4G2,4G3,-0.106328,0.0,0.32397,-0.529494,-0.353305,0.0,0.0,0.780462,0.0,-0.431959,-0.162235,-0.139414,-0.502927,0.035997
5,4G2,4G1,-0.053452,0.645497,-0.200494,0.0,0.0,0.0,1.135311,0.095114,0.215166,-0.066831,0.074143,0.345116,-0.185357,-0.334157
5,4G2,4G4,0.448137,0.0,0.0,0.238423,0.079076,0.0,0.0,-0.243658,0.0,0.0,0.0,0.0,-0.759737,0.102723
5,4G3,4G3,-0.181827,-0.182981,-0.206791,-0.209289,-0.361875,-0.107955,-0.7209,-0.395448,0.243975,0.275721,-0.520183,0.277314,0.154128,-0.60274
5,4G3,4G2,-0.106328,0.0,0.32397,-0.529494,-0.353305,0.0,0.0,0.780462,0.0,-0.431959,-0.162235,-0.139414,-0.502927,0.035997
5,4G3,4G1,0.2063,0.0,-1.142857,0.0,0.0,0.0,0.0,-0.367095,0.0,-0.380952,0.715387,0.245904,0.214616,0.31746
5,4G3,4G4,0.691836,0.0,0.0,-0.067953,0.056344,-0.938872,0.0,-0.37616,0.0,0.0,0.0,0.0,0.058644,0.243975
5,4G4,4G4,0.347125,0.0,0.954824,-0.018468,0.183756,-0.291618,-0.308957,-0.817859,0.0,-1.273098,0.147122,-0.821781,-0.137314,-0.106092
5,4G4,4G2,0.448137,0.0,0.0,0.238423,0.079076,0.0,0.0,-0.243658,0.0,0.0,0.0,0.0,-0.759737,0.102723
5,4G4,4G1,-0.483046,0.0,-1.087115,0.0,0.0,0.0,0.0,0.859544,0.0,-0.362372,0.335013,-0.46782,0.0,-0.150988
5,4G4,4G3,0.691836,0.0,0.0,-0.067953,0.056344,-0.938872,0.0,-0.37616,0.0,0.0,0.0,0.0,0.058644,0.243975
5,4H1,4H2,0.0,0.0,-0.412861,0.0,-0.715097,0.0,0.0,0.0,0.0,0.550482,0.0,-0.177667,0.0,-0.412861
5,4H1,4H3,-0.401444,0.0,0.0,0.432501,-0.147122,0.0,0.0,-0.122777,0.0,0.0,0.382825,0.0,-0.229695,0.127412
5,4H1,4H1,0.038569,1.46385,0.0,-0.346278,0.0,0.0,1.132843,-0.106164,-1.9518,0.0,0.183903,0.0,0.183903,0.0
5,4H2,4H3,0.749876,0.0,0.991661,-0.073654,-0.053437,0.43613,0.0,-0.407718,0.0,-1.322215,0.0,0.426743,0.063564,-0.066111
5,4H2,4H1,0.0,0.0,-0.412861,0.0,-0.715097,0.0,0.0,0.0,0.0,0.550482,0.0,-0.177667,0.0,-0.412861
5,4H2,4H2,1.09923,-0.182981,0.125474,0.239731,-0.319806,0.088327,-0.7209,-0.165145,0.243975,-0.167298,0.110342,0.160669,-0.073561,0.195861
5,4H3,4H2,0.749876,0.0,0.991661,-0.073654,-0.053437,0.43613,0.0,-0.407718,0.0,-1.322215,0.0,0.426743,0.063564,-0.066111
5,4H3,4H1,-0.401444,0.0,0.0,0.432501,-0.147122,0.0,0.0,-0.122777,0.0,0.0,0.382825,0.0,-0.229695,0.127412
5,4H3,4H3,0.282843,0.0,-0.024483,0.050787,-0.004712,-0.572019,-0.308957,-0.051116,0.0,0.032644,0.208424,0.021071,0.071109,-0.350918
5,4I1,4I2,0.093541,0.645497,0.053979,0.0,0.0,0.0,1.135311,-0.16645,0.215166,0.017993,-0.12975,-0.092916,0.324375,0.089965
5,4I1,4I1,-1.237437,-0.048795,0.142816,0.0,0.0,0.0,-0.154479,-0.825723,-0.09759,0.285631,0.0,0.0,0.0,0.0
5,4I1,4I3,-0.324037,0.0,1.121936,0.0,0.0,0.0,0.0,0.5766,0.0,0.373979,0.224733,0.482805,0.0,0.155824
5,4I2,4I1,0.093541,0.645497,0.053979,0.0,0.0,0.0,1.135311,-0.16645,0.215166,0.017993,-0.12975,-0.092916,0.324375,0.089965
5,4I2,4I2,0.131779,0.243975,0.020402,0.277022,-0.141351,0.0,1.32165,0.133688,-0.3253,-0.027203,-0.245204,-0.070238,0.098082,-0.013601
5,4I2,4I3,0.300619,0.0,0.0,0.159939,-0.081609,0.0,0.0,-0.163451,0.0,0.0,0.0,0.0,-0.509647,-0.106013
5,4I3,4I1,-0.324037,0.0,1.121936,0.0,0.0,0.0,0.0,0.5766,0.0,0.373979,0.224733,0.482805,0.0,0.155824
5,4I3,4I3,-0.006428,0.0,-0.795686,-0.088789,-0.15313,-0.168241,-0.308957,-0.817859,0.0,1.060915,-0.122602,0.684818,-0.245204,0.163218
5,4I3,4I2,0.300619,0.0,0.0,0.159939,-0.081609,0.0,0.0,-0.163451,0.0,0.0,0.0,0.0,-0.509647,-0.106013
5,4K1,4K2,0.954156,0.0,-0.706612,-0.093718,0.05828,0.342757,0.0,-0.518787,0.0,0.94215,0.0,-0.304077,0.08088,0.134593
5,4K1,4K1,-0.070711,-0.182981,-0.27237,0.078135,0.308027,0.088327,-0.7209,0.243785,0.243975,0.363159,0.269725,-0.113258,-0.073561,-0.546779
5,4K2,4K2,-0.051426,0.0,-0.024483,0.055404,-0.004712,-0.237517,-0.308957,0.613394,0.0,0.032644,0.049041,0.021071,0.166739,0.391723
5,4K2,4K1,0.954156,0.0,-0.706612,-0.093718,0.05828,0.342757,0.0,-0.518787,0.0,0.94215,0.0,-0.304077,0.08088,0.134593
5,4L,4L,-0.790674,-0.182981,0.168318,-0.021309,-0.097179,-0.077935,-0.7209,0.495434,0.243975,-0.224424,0.367806,0.01317,-0.073561,0.36724
5,4M,4M,-0.597827,0.0,0.18362,-0.053274,0.035338,0.267206,-0.308957,0.613394,0.0,-0.244827,-0.367806,-0.158035,0.0,-0.163218
5,4P1,4P1,-0.141421,1.46385,0.0,1.269686,0.0,0.0,1.132843,0.389269,-1.9518,0.0,-0.674311,0.0,-0.674311,0.0
5,4P1,4P2,-0.213201,0.0,0.0,0.229695,1.015749,0.0,0.0,-0.065205,0.0,0.0,0.203313,0.0,-0.121988,-0.879664
5,4P2,4P2,0.462834,0.0,0.318275,-0.143128,0.061252,1.31228,-0.308957,-2.197996,0.0,-0.424366,0.036781,-0.273927,-0.512477,0.106092
5,4P2,4P1,-0.213201,0.0,0.0,0.229695,1.015749,0.0,0.0,-0.065205,0.0,0.0,0.203313,0.0,-0.121988,-0.879664
5,4S,4S,0.0,-1.75662,0.0,0.0,0.0,0.0,0.926872,0.0,-3.51324,0.0,0.0,0.0,0.0,0.0
5,6F,6F,0.0,0.0,0.0,0.0,0.0,0.0,1.853743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6H,6H,-0.636396,0.0,0.0,0.0,0.0,0.0,-0.926872,0.424657,0.0,0.0,0.0,0.0,0.0,0.0
5,6P,6P,2.333452,0.0,0.0,0.0,0.0,0.0,-0.926872,-1.557077,0.0,0.0,0.0,0.0,0.0,0.0
6,1D1,1D6,-1.069579,0.0,-2.962624,0.0,0.0,0.0,0.0,-1.070571,0.0,-2.221968,0.0,0.0,0.0,0.0
6,1D1,1D1,-0.933381,0.0,0.0,0.0,0.0,0.0,0.0,-0.934246,0.0,0.0,0.0,0.0,0.0,0.0
6,1D1,1D2,-0.156855,-1.825742,0.779739,1.221617,-0.810329,0.0,0.0,-0.322513,0.0,0.0,0.0,0.0,0.162196,-0.467844
6,1D1,1D3,-1.196445,0.0,1.784285,-0.248483,1.030158,0.0,0.0,-2.460036,0.0,0.0,0.0,0.0,0.544359,-0.446071
6,1D1,1D4,-1.747306,0.0,-0.400892,0.097701,0.046291,1.322336,0.0,-3.592674,0.0,0.0,0.0,0.0,-0.505903,-0.080178
6,1D1,1D5,0.209762,-2.894987,0.629437,0.0,0.0,0.0,0.0,0.209956,-2.171241,0.472077,0.0,0.0,0.0,0.0
6,1D2,1D6,-0.038981,0.0,0.111346,0.882998,-1.535714,-0.510102,0.0,-0.309966,0.0,-0.148461,-0.247817,-0.452538,-0.173472,0.305858
6,1D2,1D2,-0.922774,2.683725,-1.146167,-0.244868,-0.108285,0.0,-0.686572,-0.919417,1.78915,-0.764112,-0.264908,0.089679,0.539449,0.111144
6,1D2,1D5,0.077721,2.708013,-0.588784,-0.823614,0.0,0.0,0.0,0.618024,-3.610684,0.785045,0.583212,-0.135735,-0.47386,-0.26285
6,1D2,1D4,-0.827074,0.0,0.160714,0.137086,-0.043301,-0.058902,0.0,-1.156349,0.0,0.107143,-0.375578,-0.046107,-0.24037,0.009524
6,1D2,1D3,0.647232,0.0,1.96709,0.39846,0.378567,0.0,0.0,0.904908,0.0,1.311393,0.293911,-0.33347,0.082295,-0.264928
6,1D2,1D1,-0.156855,-1.825742,0.779739,1.221617,-0.810329,0.0,0.0,-0.322513,0.0,0.0,0.0,0.0,0.162196,-0.467844
6,1D3,1D6,-0.037166,0.0,0.849315,-0.317597,0.490352,-1.772524,0.0,-0.295541,0.0,-1.13242,-0.567083,-1.035546,0.297719,0.369609
6,1D3,1D1,-1.196445,0.0,1.784285,-0.248483,1.030158,0.0,0.0,-2.460036,0.0,0.0,0.0,0.0,0.544359,-0.446071
6,1D3,1D5,0.014578,0.0,0.0,-0.418819,0.0,0.0,0.0,0.115921,0.0,0.0,0.81557,0.414139,1.121409,-0.835392
6,1D3,1D2,0.647232,0.0,1.96709,0.39846,0.378567,0.0,0.0,0.904908,0.0,1.311393,0.293911,-0.33347,0.082295,-0.264928
6,1D3,1D3,-0.964237,-2.012794,-0.312591,0.255256,0.123598,-0.127583,-0.205971,-0.741465,-1.341863,-0.208394,-0.099833,-0.317951,0.353094,0.136403
6,1D3,1D4,0.0,0.0,2.298526,0.0,-0.123858,-0.449283,0.0,0.0,0.0,1.532351,0.0,-0.197826,0.0,-0.245176
6,1D4,1D2,-0.827074,0.0,0.160714,0.137086,-0.043301,-0.058902,0.0,-1.156349,0.0,0.107143,-0.375578,-0.046107,-0.24037,0.009524
6,1D4,1D4,0.429085,0.731925,0.382542,0.038268,0.014724,0.168241,0.411943,1.509893,0.48795,0.255028,-0.211489,0.065848,-0.26482,0.0
6,1D4,1D3,0.0,0.0,2.298526,0.0,-0.123858,-0.449283,0.0,0.0,0.0,1.532351,0.0,-0.197826,0.0,-0.245176
6,1D4,1D1,-1.747306,0.0,-0.400892,0.097701,0.046291,1.322336,0.0,-3.592674,0.0,0.0,0.0,0.0,-0.505903,-0.080178
6,1D4,1D6,0.100206,0.0,-0.286235,-0.321108,0.128534,-1.719271,0.0,0.796822,0.0,0.381647,-0.382235,-0.369528,0.038224,0.174921
6,1D4,1D5,-0.04258,0.0,0.0,-1.571467,-0.374513,-0.297173,0.0,-0.338584,0.0,0.0,-0.433117,-0.023262,-0.254456,0.003003
6,1D5,1D5,-0.141421,0.29277,-0.636549,0.0,0.551268,0.0,-1.098514,0.173009,-0.39036,0.848732,-0.245204,0.593509,0.980816,-0.91946
6,1D5,1D2,0.077721,2.708013,-0.588784,-0.823614,0.0,0.0,0.0,0.618024,-3.610684,0.785045,0.583212,-0.135735,-0.47386,-0.26285
6,1D5,1D4,-0.04258,0.0,0.0,-1.571467,-0.374513,-0.297173,0.0,-0.338584,0.0,0.0,-0.433117,-0.023262,-0.254456,0.003003
6,1D5,1D3,0.014578,0.0,0.0,-0.418819,0.0,0.0,0.0,0.115921,0.0,0.0,0.81557,0.414139,1.121409,-0.835392
6,1D5,1D6,0.0,0.0,0.187256,1.434274,0.504525,-0.257359,0.0,0.0,0.0,-0.249675,-0.12503,-0.34919,-0.050012,0.24274
6,1D5,1D1,0.209762,-2.894987,0.629437,0.0,0.0,0.0,0.0,0.209956,-2.171241,0.472077,0.0,0.0,0.0,0.0
6,1D6,1D1,-1.069579,0.0,-2.962624,0.0,0.0,0.0,0.0,-1.070571,0.0,-2.221968,0.0,0.0,0.0,0.0
6,1D6,1D6,-0.424264,0.29277,-1.040513,-0.312538,0.089522,-0.60006,0.411943,0.519026,-0.39036,1.387351,-1.397663,0.279195,-0.882735,0.750802
6,1D6,1D3,-0.037166,0.0,0.849315,-0.317597,0.490352,-1.772524,0.0,-0.295541,0.0,-1.13242,-0.567083,-1.035546,0.297719,0.369609
6,1D6,1D4,0.100206,0.0,-0.286235,-0.321108,0.128534,-1.719271,0.0,0.796822,0.0,0.381647,-0.382235,-0.369528,0.038224,0.174921
6,1D6,1D2,-0.038981,0.0,0.111346,0.882998,-1.535714,-0.510102,0.0,-0.309966,0.0,-0.148461,-0.247817,-0.452538,-0.173472,0.305858
6,1D6,1D5,0.0,0.0,0.187256,1.434274,0.504525,-0.257359,0.0,0.0,0.0,-0.249675,-0.12503,-0.34919,-0.050012,0.24274
6,1F1,1F3,-0.077739,0.0,0.888235,-0.790289,-1.766389,-0.27128,0.0,-0.618168,0.0,-1.184313,0.0,-0.891883,0.385495,0.509913
6,1F1,1F1,0.617111,-2.012794,-0.994608,-0.207767,0.267977,0.091131,-0.205971,1.368341,-1.341863,-0.663072,0.110342,-0.171204,0.294245,0.0
6,1F1,1F4,0.077739,0.0,-0.296078,0.538313,-0.170941,0.090427,0.0,0.618168,0.0,0.394771,0.0,1.146706,0.326188,0.378322
6,1F1,1F2,0.045227,0.0,0.0,-1.29935,0.0,0.0,0.0,0.359634,0.0,0.0,0.690066,0.0,0.258775,0.0
6,1F2,1F1,0.045227,0.0,0.0,-1.29935,0.0,0.0,0.0,0.359634,0.0,0.0,0.690066,0.0,0.258775,0.0
6,1F2,1F3,0.0,0.0,0.46291,0.0,-0.801784,0.0,0.0,0.0,0.0,-0.617213,0.0,-0.697217,0.0,1.080123
6,1F2,1F4,0.0,0.0,0.0,0.0,1.069045,0.0,0.0,0.0,0.0,0.0,0.0,0.298807,0.0,-0.154303
6,1F2,1F2,0.0,3.22047,0.0,0.0,0.0,0.0,-1.647772,0.0,-4.29396,0.0,0.0,0.0,0.0,0.0
6,1F3,1F1,-0.077739,0.0,0.888235,-0.790289,-1.766389,-0.27128,0.0,-0.618168,0.0,-1.184313,0.0,-0.891883,0.385495,0.509913
6,1F3,1F2,0.0,0.0,0.46291,0.0,-0.801784,0.0,0.0,0.0,0.0,-0.617213,0.0,-0.697217,0.0,1.080123
6,1F3,1F4,0.0,0.0,0.0,0.0,-0.318039,-1.177687,0.0,0.0,0.0,0.0,-0.367806,0.237052,0.735612,-0.122413
6,1F3,1F3,-0.231417,-1.17108,0.208103,-1.649349,0.169621,-0.403778,-0.411943,0.283105,1.56144,-0.27747,0.662051,-0.289731,1.147555,-0.114252
6,1F4,1F1,0.077739,0.0,-0.296078,0.538313,-0.170941,0.090427,0.0,0.618168,0.0,0.394771,0.0,1.146706,0.326188,0.378322
6,1F4,1F2,0.0,0.0,0.0,0.0,1.069045,0.0,0.0,0.0,0.0,0.0,0.0,0.298807,0.0,-0.154303
6,1F4,1F3,0.0,0.0,0.0,0.0,-0.318039,-1.177687,0.0,0.0,0.0,0.0,-0.367806,0.237052,0.735612,-0.122413
6,1F4,1F4,-0.385695,0.29277,0.208103,-0.061087,0.442899,-0.213105,0.411943,0.471842,-0.39036,-0.27747,-0.220684,-0.036875,-0.382518,-0.130574
6,1G1,1G5,0.076277,-2.894987,-0.572215,0.0,0.0,0.0,0.0,0.076348,-2.171241,-0.429161,0.0,0.0,0.0,0.0
6,1G1,1G1,-0.339411,0.0,0.0,0.0,0.0,0.0,0.0,-0.339726,0.0,0.0,0.0,0.0,0.0,0.0
6,1G1,1G6,-0.61101,0.0,-1.375103,0.0,0.0,0.0,0.0,-0.611577,0.0,-1.031327,0.0,0.0,0.0,0.0
6,1G1,1G7,0.555111,0.0,2.54665,0.0,0.0,0.0,0.0,0.555626,0.0,1.909987,0.0,0.0,0.0,0.0
6,1G1,1G2,-0.057038,-1.825742,-0.708854,0.444224,0.736662,0.0,0.0,-0.117278,0.0,0.0,0.0,0.0,0.05898,0.425312
6,1G1,1G8,-0.645523,0.0,1.564529,0.0,0.0,0.0,0.0,-0.646122,0.0,1.173397,0.0,0.0,0.0,0.0
6,1G1,1G4,-0.906851,0.0,1.976595,0.050707,-0.228237,-0.514718,0.0,-1.864595,0.0,0.0,0.0,0.0,-0.262563,0.395319
6,1G1,1G3,-1.136798,0.0,-1.043281,-0.236095,-0.602339,0.0,0.0,-2.337394,0.0,0.0,0.0,0.0,0.51722,0.26082
6,1G2,1G1,-0.057038,-1.825742,-0.708854,0.444224,0.736662,0.0,0.0,-0.117278,0.0,0.0,0.0,0.0,0.05898,0.425312
6,1G2,1G8,-0.023526,0.0,0.179202,0.532916,0.948404,0.531213,0.0,-0.187074,0.0,-0.238936,-0.149565,0.54624,-0.104696,0.327707
6,1G2,1G7,0.020231,0.0,-0.327469,-0.458275,1.186284,-0.970723,0.0,0.160872,0.0,0.436625,0.128617,0.089802,0.090032,-0.739301
6,1G2,1G6,0.089072,0.0,-0.551268,-0.799695,0.0,0.0,0.0,0.708286,0.0,0.735024,0.990981,-0.19769,-0.283137,-0.893258
6,1G2,1G4,-0.429251,0.0,-0.792401,0.071148,0.213497,0.022927,0.0,-0.600144,0.0,-0.528267,-0.194925,0.22733,-0.124752,-0.046957
6,1G2,1G5,0.028262,2.708013,0.535258,-0.299496,0.0,0.0,0.0,0.224736,-3.610684,-0.713678,0.212077,0.123396,-0.172313,0.238955
6,1G2,1G3,0.614965,0.0,-1.150168,0.378595,-0.22135,0.0,0.0,0.859795,0.0,-0.766779,0.279259,0.194982,0.078192,0.154905
6,1G2,1G2,-0.335554,2.683725,1.04197,-0.089043,0.098441,0.0,-0.686572,-0.334333,1.78915,0.694647,-0.09633,-0.081526,0.196163,-0.10104
6,1G3,1G3,0.565685,-2.012794,1.033955,-0.185849,-0.293387,-0.035985,-0.205971,1.161629,-1.341863,0.689303,0.09633,0.277314,0.21578,-0.051297
6,1G3,1G1,-1.136798,0.0,-1.043281,-0.236095,-0.602339,0.0,0.0,-2.337394,0.0,0.0,0.0,0.0,0.51722,0.26082
6,1G3,1G7,-0.101578,0.0,-0.014766,-0.806432,-0.008525,-0.121764,0.0,-0.807728,0.0,0.019688,-0.970146,1.190794,0.349903,0.750607
6,1G3,1G8,0.061315,0.0,-0.755525,0.360285,-0.436203,-1.09945,0.0,0.487568,0.0,1.007367,-0.605352,0.59705,0.741556,-0.538025
6,1G3,1G2,0.614965,0.0,-1.150168,0.378595,-0.22135,0.0,0.0,0.859795,0.0,-0.766779,0.279259,0.194982,0.078192,0.154905
6,1G3,1G4,0.0,0.0,0.23018,0.0,0.103362,-0.346815,0.0,0.0,0.0,0.153453,0.0,-0.019811,0.0,0.276216
6,1G3,1G5,0.013851,0.0,0.0,-0.397939,0.0,0.0,0.0,0.110142,0.0,0.0,0.774911,-0.242149,1.065503,0.488458
6,1G3,1G6,0.066572,0.0,0.253546,0.676763,-1.024695,0.542058,0.0,0.529367,0.0,-0.338062,0.0,-0.545545,-0.330118,0.295804
6,1G4,1G7,-0.004948,0.0,-0.61252,0.015857,0.031737,0.97134,0.0,-0.039349,0.0,0.816693,0.018876,0.025345,-0.001888,0.268959
6,1G4,1G5,-0.022099,0.0,0.0,-0.815591,1.846532,0.115674,0.0,-0.175725,0.0,0.0,-0.224787,0.114694,-0.132063,-0.014807
6,1G4,1G6,0.0,0.0,0.0,-0.258199,0.544949,-0.494186,0.0,0.0,0.0,0.0,-0.810287,-0.609272,-1.29646,1.022536
6,1G4,1G4,-1.922045,0.731925,-1.438356,-0.118978,-0.055362,0.272924,0.411943,-2.013191,0.48795,-0.958904,0.453628,-0.247588,-0.196163,0.0
6,1G4,1G8,-0.097825,0.0,1.205401,0.313478,-0.084356,0.53155,0.0,-0.777889,0.0,-1.607201,0.373153,0.023578,-0.037315,-0.538778
6,1G4,1G3,0.0,0.0,0.23018,0.0,0.103362,-0.346815,0.0,0.0,0.0,0.153453,0.0,-0.019811,0.0,0.276216
6,1G4,1G2,-0.429251,0.0,-0.792401,0.071148,0.213497,0.022927,0.0,-0.600144,0.0,-0.528267,-0.194925,0.22733,-0.124752,-0.046957
6,1G4,1G1,-0.906851,0.0,1.976595,0.050707,-0.228237,-0.514718,0.0,-1.864595,0.0,0.0,0.0,0.0,-0.262563,0.395319
6,1G5,1G8,0.0,0.0,-0.339044,0.865628,-0.543743,0.26801,0.0,0.0,0.0,0.452059,-0.075459,0.494444,-0.030184,-0.581817
6,1G5,1G4,-0.022099,0.0,0.0,-0.815591,1.846532,0.115674,0.0,-0.175725,0.0,0.0,-0.224787,0.114694,-0.132063,-0.014807
6,1G5,1G3,0.013851,0.0,0.0,-0.397939,0.0,0.0,0.0,0.110142,0.0,0.0,0.774911,-0.242149,1.065503,0.488458
6,1G5,1G2,0.028262,2.708013,0.535258,-0.299496,0.0,0.0,0.0,0.224736,-3.610684,-0.713678,0.212077,0.123396,-0.172313,0.238955
6,1G5,1G7,0.0,0.0,0.072889,-0.744387,-0.163655,-0.489754,0.0,0.0,0.0,-0.097186,0.064891,-0.001743,0.025956,0.233066
6,1G5,1G6,0.0,0.0,0.0,0.0,0.535258,0.0,0.0,0.0,0.0,0.0,-0.357125,0.648307,0.714249,-0.334784
6,1G5,1G5,-0.051426,0.29277,0.578681,0.0,-0.501152,0.0,-1.098514,0.062912,-0.39036,-0.771575,-0.089165,-0.539553,0.356661,0.835873
6,1G5,1G1,0.076277,-2.894987,-0.572215,0.0,0.0,0.0,0.0,0.076348,-2.171241,-0.429161,0.0,0.0,0.0,0.0
6,1G6,1G1,-0.61101,0.0,-1.375103,0.0,0.0,0.0,0.0,-0.611577,0.0,-1.031327,0.0,0.0,0.0,0.0
6,1G6,1G7,0.0,0.0,0.0,0.0,0.576815,0.213989,0.0,0.0,0.0,0.0,0.07797,-0.485768,-0.15594,0.25085
6,1G6,1G8,0.0,0.0,0.0,0.0,-0.861165,-0.506048,0.0,0.0,0.0,0.0,-0.207244,-0.211485,0.414487,0.10921
6,1G6,1G5,0.0,0.0,0.0,0.0,0.535258,0.0,0.0,0.0,0.0,0.0,-0.357125,0.648307,0.714249,-0.334784
6,1G6,1G4,0.0,0.0,0.0,-0.258199,0.544949,-0.494186,0.0,0.0,0.0,0.0,-0.810287,-0.609272,-1.29646,1.022536
6,1G6,1G3,0.066572,0.0,0.253546,0.676763,-1.024695,0.542058,0.0,0.529367,0.0,-0.338062,0.0,-0.545545,-0.330118,0.295804
6,1G6,1G2,0.089072,0.0,-0.551268,-0.799695,0.0,0.0,0.0,0.708286,0.0,0.735024,0.990981,-0.19769,-0.283137,-0.893258
6,1G6,1G6,-0.179991,-1.17108,-1.113961,0.49864,-0.551268,0.145809,-0.411943,0.220193,1.56144,1.485281,-0.416847,0.7533,0.519833,-0.212183
6,1G7,1G4,-0.004948,0.0,-0.61252,0.015857,0.031737,0.97134,0.0,-0.039349,0.0,0.816693,0.018876,0.025345,-0.001888,0.268959
6,1G7,1G1,0.555111,0.0,2.54665,0.0,0.0,0.0,0.0,0.555626,0.0,1.909987,0.0,0.0,0.0,0.0
6,1G7,1G2,0.020231,0.0,-0.327469,-0.458275,1.186284,-0.970723,0.0,0.160872,0.0,0.436625,0.128617,0.089802,0.090032,-0.739301
6,1G7,1G3,-0.101578,0.0,-0.014766,-0.806432,-0.008525,-0.121764,0.0,-0.807728,0.0,0.019688,-0.970146,1.190794,0.349903,0.750607
6,1G7,1G6,0.0,0.0,0.0,0.0,0.576815,0.213989,0.0,0.0,0.0,0.0,0.07797,-0.485768,-0.15594,0.25085
6,1G7,1G5,0.0,0.0,0.072889,-0.744387,-0.163655,-0.489754,0.0,0.0,0.0,-0.097186,0.064891,-0.001743,0.025956,0.233066
6,1G7,1G8,0.0,0.0,0.740226,-0.215373,-0.086042,-0.022505,0.0,0.0,0.0,-0.986967,-1.013835,0.296762,-0.405534,-0.022495
6,1G7,1G7,-0.334269,0.29277,-1.040513,-0.301121,-0.587216,0.747738,0.411943,0.408929,-0.39036,1.387351,-1.359521,0.951136,-0.798821,1.444779
6,1G8,1G5,0.0,0.0,-0.339044,0.865628,-0.543743,0.26801,0.0,0.0,0.0,0.452059,-0.075459,0.494444,-0.030184,-0.581817
6,1G8,1G2,-0.023526,0.0,0.179202,0.532916,0.948404,0.531213,0.0,-0.187074,0.0,-0.238936,-0.149565,0.54624,-0.104696,0.327707
6,1G8,1G6,0.0,0.0,0.0,0.0,-0.861165,-0.506048,0.0,0.0,0.0,0.0,-0.207244,-0.211485,0.414487,0.10921
6,1G8,1G8,-0.334269,0.29277,-0.137993,-0.001473,0.447579,0.457659,0.411943,0.408929,-0.39036,0.183991,0.051022,-0.550302,-0.234603,-0.507019
6,1G8,1G1,-0.645523,0.0,1.564529,0.0,0.0,0.0,0.0,-0.646122,0.0,1.173397,0.0,0.0,0.0,0.0
6,1G8,1G3,0.061315,0.0,-0.755525,0.360285,-0.436203,-1.09945,0.0,0.487568,0.0,1.007367,-0.605352,0.59705,0.741556,-0.538025
6,1G8,1G4,-0.097825,0.0,1.205401,0.313478,-0.084356,0.53155,0.0,-0.777889,0.0,-1.607201,0.373153,0.023578,-0.037315,-0.538778
6,1G8,1G7,0.0,0.0,0.740226,-0.215373,-0.086042,-0.022505,0.0,0.0,0.0,-0.986967,-1.013835,0.296762,-0.405534,-0.022495
6,1H1,1H1,-1.42707,-2.012794,-0.627368,0.412337,0.128983,0.029442,-0.205971,-1.792998,-1.341863,-0.418245,-0.183903,0.160669,0.117698,-0.138735
6,1H1,1H2,0.0,0.0,-1.621687,0.0,0.104031,-0.198115,0.0,0.0,0.0,-1.081125,0.0,0.139573,0.0,0.216225
6,1H1,1H4,-0.066804,0.0,0.0,-0.40846,0.0,0.777072,0.0,-0.531215,0.0,0.0,0.509647,0.21898,-0.688024,0.141351
6,1H1,1H3,0.072157,0.0,-1.099269,0.733539,-0.846217,-0.2518,0.0,0.573778,0.0,1.465692,0.0,-0.591312,-0.357813,0.244282
6,1H2,1H4,0.098333,0.0,-0.936282,-0.315106,-0.420437,0.285955,0.0,0.781927,0.0,1.248376,-0.37509,1.611646,0.037509,0.208063
6,1H2,1H1,0.0,0.0,-1.621687,0.0,0.104031,-0.198115,0.0,0.0,0.0,-1.081125,0.0,0.139573,0.0,0.216225
6,1H2,1H2,0.617111,0.731925,-1.591373,0.04617,-0.061252,-0.072904,0.411943,1.368341,0.48795,-1.060915,-0.220684,-0.273927,-0.147122,0.0
6,1H2,1H3,0.0,0.0,0.0,-0.258199,0.1557,0.741279,0.0,0.0,0.0,0.0,-0.810287,-0.174078,-1.29646,0.292153
6,1H3,1H1,0.072157,0.0,-1.099269,0.733539,-0.846217,-0.2518,0.0,0.573778,0.0,1.465692,0.0,-0.591312,-0.357813,0.244282
6,1H3,1H2,0.0,0.0,0.0,-0.258199,0.1557,0.741279,0.0,0.0,0.0,0.0,-0.810287,-0.174078,-1.29646,0.292153
6,1H3,1H3,-0.115708,-1.17108,-0.501895,-0.332427,0.014135,0.28601,-0.411943,0.141552,1.56144,0.669193,0.073561,-0.247588,0.470792,-0.701836
6,1H3,1H4,0.0,0.0,0.0,0.0,1.114536,-0.617852,0.0,0.0,0.0,0.0,-0.15891,-0.034139,0.317821,0.01763
6,1H4,1H1,-0.066804,0.0,0.0,-0.40846,0.0,0.777072,0.0,-0.531215,0.0,0.0,0.509647,0.21898,-0.688024,0.141351
6,1H4,1H2,0.098333,0.0,-0.936282,-0.315106,-0.420437,0.285955,0.0,0.781927,0.0,1.248376,-0.37509,1.611646,0.037509,0.208063
6,1H4,1H3,0.0,0.0,0.0,0.0,1.114536,-0.617852,0.0,0.0,0.0,0.0,-0.15891,-0.034139,0.317821,0.01763
